datetime	c73159	c73160	c73163	c73164	c73165	c73166	c73167	c73168	c73169	c73170
2018-09-15 19:00:00	205	203	95	95	471	486	236	190	281	286
2018-09-15 20:00:00	151	199	32	107	412	442	126	348	316	249
2018-09-15 21:00:00	213	205	80	89	473	471	242	298	248	241
2018-09-15 22:00:00	194	165	88	79	409	377	301	400	220	257
2018-09-15 23:00:00	229	99	70	88	456	471	294	364	296	190
2018-09-16 00:00:00	123	115	93	83	462	480	224	354	192	139
2018-09-16 01:00:00	137	86	106	78	405	462	263	285	161	166
2018-09-16 02:00:00	75	45	76	33	320	430	141	215	65	125
2018-09-16 03:00:00	68	26	78	52	429	315	126	170	27	152
2018-09-16 04:00:00	73	53	66	44	286	359	107	125	23	253
2018-09-16 05:00:00	51	33	13	12	90	60	18	9	13	32
2018-09-16 06:00:00	42	29	3	7	23	36	28	39	18	5
2018-09-16 07:00:00	35	12	2	3	50	52	40	50	18	15
2018-09-16 08:00:00	101	99	11	21	104	96	91	86	49	50
2018-09-16 09:00:00	159	105	17	32	217	194	110	103	99	79
2018-09-16 10:00:00	115	55	78	61	367	324	218	349	392	96
2018-09-16 11:00:00	257	285	113	127	467	432	429	633	484	348
2018-09-16 12:00:00	394	538	112	168	567	609	619	652	540	321
2018-09-16 13:00:00	412	433	125	176	633	603	543	747	492	323
2018-09-16 14:00:00	535	300	147	119	559	723	525	745	373	386
2018-09-16 15:00:00	681	346	148	95	696	751	446	562	359	364
2018-09-16 16:00:00	880	69	121	122	761	621	476	566	283	273
2018-09-16 17:00:00	520	340	119	116	732	602	366	445	268	427
2018-09-16 18:00:00	279	340	59	55	416	527	198	264	250	239
2018-09-16 19:00:00	199	165	54	53	367	407	213	166	228	235
2018-09-16 20:00:00	708	160	58	133	472	418	137	208	406	126
2018-09-16 21:00:00	788	144	115	32	334	306	146	183	191	287
2018-09-16 22:00:00	140	90	34	7	166	160	45	54	78	77
2018-09-16 23:00:00	32	39	13	10	71	114	21	41	22	47
2018-09-17 00:00:00	13	24	14	3	76	67	24	20	15	14
2018-09-17 01:00:00	24	8	8	3	43	49	6	16	9	13
2018-09-17 02:00:00	4	16	19	7	11	4	9	17	1	12
2018-09-17 03:00:00	4	2	5	3	21	17	5	14	11	9
2018-09-17 04:00:00	19	23	8	19	21	12	7	23	3	5
2018-09-17 05:00:00	67	32	4	11	81	41	38	16	22	3
2018-09-17 06:00:00	53	106	19	19	140	143	49	101	116	32
2018-09-17 07:00:00	164	163	118	53	477	315	123	80	351	92
2018-09-17 08:00:00	191	238	152	82	666	410	256	147	480	288
2018-09-17 09:00:00	151	112	80	103	572	424	187	184	516	146
2018-09-17 10:00:00	211	235	53	113	635	431	191	220	352	260
2018-09-17 11:00:00	217	123	105	214	586	642	305	203	507	363
2018-09-17 12:00:00	237	227	133	186	714	421	346	294	490	456
2018-09-17 13:00:00	137	176	164	162	658	667	306	259	513	366
2018-09-17 14:00:00	225	186	184	251	849	576	397	315	446	415
2018-09-17 15:00:00	214	84	157	242	632	561	399	399	566	473
2018-09-17 16:00:00	302	283	178	226	685	747	484	376	568	455
2018-09-17 17:00:00	244	179	127	132	705	534	326	331	446	396
2018-09-17 18:00:00	194	228	65	105	714	466	272	320	328	406
2018-09-17 19:00:00	236	172	97	101	466	442	185	229	259	247
2018-09-17 20:00:00	231	138	42	69	391	401	130	276	175	215
2018-09-17 21:00:00	221	90	45	25	301	268	77	82	87	136
2018-09-17 22:00:00	126	43	19	25	149	209	63	89	90	44
2018-09-17 23:00:00	48	36	15	6	75	88	12	32	36	36
2018-09-18 00:00:00	26	15	5	10	49	29	25	17	14	16
2018-09-18 01:00:00	12	4	7	1	24	29	15	9	14	13
2018-09-18 02:00:00	12	10	7	4	28	5	2	9	10	19
2018-09-18 03:00:00	14	16	1	12	10	7	0	11	16	7
2018-09-18 04:00:00	20	31	7	4	20	16	23	26	4	10
2018-09-18 05:00:00	44	16	4	8	94	50	26	16	27	15
2018-09-18 06:00:00	79	94	22	15	144	109	31	50	68	70
2018-09-18 07:00:00	127	165	117	69	431	263	227	321	364	151
2018-09-18 08:00:00	205	180	164	80	429	470	428	363	470	175
2018-09-18 09:00:00	213	164	75	88	448	331	268	329	451	162
2018-09-18 10:00:00	206	169	77	156	548	415	259	246	400	321
2018-09-18 11:00:00	181	299	154	183	565	564	435	455	398	343
2018-09-18 12:00:00	244	211	138	216	739	554	437	468	528	327
2018-09-18 13:00:00	265	352	128	180	586	575	332	466	556	254
2018-09-18 14:00:00	292	193	125	270	686	708	361	516	453	393
2018-09-18 15:00:00	284	320	152	227	607	675	316	356	476	473
2018-09-18 16:00:00	291	281	131	184	721	606	436	434	467	415
2018-09-18 17:00:00	304	212	108	160	563	683	357	385	508	408
2018-09-18 18:00:00	329	224	123	105	571	587	229	350	410	274
2018-09-18 19:00:00	257	274	82	114	531	574	209	211	315	245
2018-09-18 20:00:00	249	167	55	87	442	419	171	170	171	223
2018-09-18 21:00:00	216	129	47	33	275	324	139	137	113	85
2018-09-18 22:00:00	101	73	30	12	170	157	85	87	90	101
2018-09-18 23:00:00	44	34	27	15	61	108	56	63	55	51
2018-09-19 00:00:00	29	26	10	5	54	42	44	63	10	33
2018-09-19 01:00:00	16	14	7	13	29	29	26	49	5	16
2018-09-19 02:00:00	14	4	7	12	32	17	23	6	3	12
2018-09-19 03:00:00	5	3	10	1	22	14	15	5	5	11
2018-09-19 04:00:00	5	18	7	6	29	20	10	21	6	7
2018-09-19 05:00:00	78	21	8	12	115	41	19	38	11	13
2018-09-19 06:00:00	55	73	14	9	141	134	41	47	73	32
2018-09-19 07:00:00	147	206	89	52	478	270	145	89	383	106
2018-09-19 08:00:00	190	422	99	101	404	354	427	389	439	205
2018-09-19 09:00:00	165	122	161	90	502	384	347	197	397	225
2018-09-19 10:00:00	224	37	157	139	605	679	399	301	471	237
2018-09-19 11:00:00	407	232	204	187	762	511	345	465	607	360
2018-09-19 12:00:00	399	212	156	222	716	614	433	487	540	425
2018-09-19 13:00:00	298	72	95	239	646	603	424	447	458	413
2018-09-19 14:00:00	356	136	140	325	810	606	464	399	395	381
2018-09-19 15:00:00	297	230	142	254	728	751	451	484	413	569
2018-09-19 16:00:00	307	256	143	200	687	680	453	576	519	649
2018-09-19 17:00:00	284	501	152	224	768	914	468	647	484	548
2018-09-19 18:00:00	282	356	67	76	720	858	298	280	385	413
2018-09-19 19:00:00	266	274	84	159	584	514	251	245	278	391
2018-09-19 20:00:00	269	220	75	78	481	609	196	292	219	279
2018-09-19 21:00:00	292	177	40	53	304	509	202	132	136	187
2018-09-19 22:00:00	155	119	35	35	287	356	117	154	70	153
2018-09-19 23:00:00	113	37	32	25	202	208	68	103	41	80
2018-09-20 00:00:00	31	17	30	19	138	149	75	53	37	62
2018-09-20 01:00:00	34	24	28	20	143	89	64	45	22	37
2018-09-20 02:00:00	40	25	34	27	90	39	90	44	2	34
2018-09-20 03:00:00	9	11	11	27	97	37	40	7	10	21
2018-09-20 04:00:00	28	30	18	8	47	20	17	39	13	8
2018-09-20 05:00:00	82	16	15	10	131	45	35	49	20	14
2018-09-20 06:00:00	105	94	14	24	178	100	49	41	88	77
2018-09-20 07:00:00	184	117	108	47	440	203	150	105	366	77
2018-09-20 08:00:00	385	173	130	85	465	376	285	210	425	205
2018-09-20 09:00:00	560	626	117	106	450	491	311	271	403	168
2018-09-20 10:00:00	374	579	156	153	795	499	345	392	502	304
2018-09-20 11:00:00	396	349	170	214	727	576	398	352	626	373
2018-09-20 12:00:00	393	380	178	197	592	653	446	364	598	467
2018-09-20 13:00:00	696	501	142	269	642	761	419	544	843	528
2018-09-20 14:00:00	463	492	166	250	772	662	397	545	465	525
2018-09-20 15:00:00	527	282	144	187	759	756	406	476	473	645
2018-09-20 16:00:00	448	509	133	189	566	784	417	342	446	445
2018-09-20 17:00:00	237	316	108	137	700	691	353	410	473	540
2018-09-20 18:00:00	240	230	90	132	615	721	328	383	508	320
2018-09-20 19:00:00	196	159	99	81	589	558	256	237	298	391
2018-09-20 20:00:00	259	198	102	83	526	374	220	239	203	285
2018-09-20 21:00:00	265	83	62	45	382	340	162	154	238	150
2018-09-20 22:00:00	189	87	86	54	343	314	124	100	120	139
2018-09-20 23:00:00	139	56	36	44	310	292	133	88	119	91
2018-09-21 00:00:00	42	66	36	49	181	149	79	110	68	39
2018-09-21 01:00:00	48	58	43	18	159	140	76	64	15	37
2018-09-21 02:00:00	41	71	39	32	183	71	51	65	17	39
2018-09-21 03:00:00	34	56	38	25	191	55	28	42	2	55
2018-09-21 04:00:00	15	34	15	10	117	56	33	40	9	41
2018-09-21 05:00:00	98	34	7	9	117	63	30	34	28	17
2018-09-21 06:00:00	55	34	13	8	159	104	34	40	86	61
2018-09-21 07:00:00	155	129	130	49	355	236	137	145	314	97
2018-09-21 08:00:00	227	214	129	65	382	446	205	161	372	188
2018-09-21 09:00:00	115	122	83	158	505	336	215	185	414	138
2018-09-21 10:00:00	148	108	107	142	584	518	226	290	409	320
2018-09-21 11:00:00	195	157	129	208	585	409	314	363	529	370
2018-09-21 12:00:00	260	278	149	158	632	675	84	165	419	329
2018-09-21 13:00:00	440	480	128	265	741	627	417	443	456	453
2018-09-21 14:00:00	398	357	189	208	698	665	374	583	475	418
2018-09-21 15:00:00	365	408	176	233	490	670	360	499	477	567
2018-09-21 16:00:00	382	264	129	186	803	724	393	489	585	408
2018-09-21 17:00:00	284	266	142	150	692	536	352	352	488	445
2018-09-21 18:00:00	282	291	145	141	632	652	287	400	551	297
2018-09-21 19:00:00	262	467	130	121	582	546	311	393	407	337
2018-09-21 20:00:00	258	290	122	110	591	507	304	347	276	271
2018-09-21 21:00:00	261	371	94	66	462	533	333	376	384	179
2018-09-21 22:00:00	200	323	40	9	365	449	316	361	300	258
2018-09-21 23:00:00	354	167	106	117	427	461	278	331	154	191
2018-09-22 00:00:00	320	236	68	100	379	483	259	355	204	174
2018-09-22 01:00:00	202	110	89	62	303	355	229	303	89	182
2018-09-22 02:00:00	77	48	82	41	300	325	157	166	57	97
2018-09-22 03:00:00	95	26	38	53	273	242	104	132	27	100
2018-09-22 04:00:00	82	47	52	54	230	145	125	36	24	96
2018-09-22 05:00:00	76	30	6	14	110	23	52	45	10	20
2018-09-22 06:00:00	51	32	6	6	35	40	30	34	23	17
2018-09-22 07:00:00	273	188	7	6	67	59	24	41	64	28
2018-09-22 08:00:00	643	288	30	18	144	74	65	77	147	52
2018-09-22 09:00:00	563	359	37	46	262	297	110	110	248	138
2018-09-22 10:00:00	582	623	119	100	384	453	257	216	477	351
2018-09-22 11:00:00	907	564	107	102	503	609	238	291	560	293
2018-09-22 12:00:00	993	417	125	171	562	641	259	293	429	351
2018-09-22 13:00:00	649	716	158	153	596	714	258	380	457	369
2018-09-22 14:00:00	494	488	142	180	741	567	287	356	432	399
2018-09-22 15:00:00	520	334	91	110	553	634	372	301	398	366
2018-09-22 16:00:00	564	447	120	147	665	597	502	469	333	396
2018-09-22 17:00:00	405	457	138	113	647	572	507	490	348	406
2018-09-22 18:00:00	348	344	124	103	522	739	230	299	360	327
2018-09-22 19:00:00	234	223	75	95	401	476	225	310	262	228
2018-09-22 20:00:00	179	288	77	75	425	557	224	363	194	190
2018-09-22 21:00:00	170	228	85	75	556	412	220	465	325	246
2018-09-22 22:00:00	242	151	111	80	566	473	268	365	291	206
2018-09-22 23:00:00	173	149	129	98	438	461	352	407	262	100
2018-09-23 00:00:00	106	125	102	98	464	493	221	302	247	70
2018-09-23 01:00:00	116	69	85	63	475	353	268	322	100	168
2018-09-23 02:00:00	51	49	117	64	351	417	186	311	55	213
2018-09-23 03:00:00	104	41	101	57	379	342	153	191	21	158
2018-09-23 04:00:00	111	65	88	62	367	256	141	50	63	308
2018-09-23 05:00:00	52	17	10	6	120	58	24	32	12	63
2018-09-23 06:00:00	19	7	5	2	65	35	23	26	14	10
2018-09-23 07:00:00	29	14	5	3	31	39	27	16	21	22
2018-09-23 08:00:00	56	15	13	10	97	56	45	74	45	42
2018-09-23 09:00:00	70	162	26	8	111	132	81	74	111	117
2018-09-23 10:00:00	146	119	34	33	221	211	134	135	250	91
2018-09-23 11:00:00	249	79	39	80	333	322	168	166	317	248
2018-09-23 12:00:00	319	302	65	78	471	475	190	233	334	254
2018-09-23 13:00:00	327	231	68	107	507	528	231	218	334	216
2018-09-23 14:00:00	273	399	42	74	532	568	290	272	469	319
2018-09-23 15:00:00	429	245	54	82	466	583	243	365	307	325
2018-09-23 16:00:00	384	206	75	78	579	637	387	329	305	279
2018-09-23 17:00:00	344	239	66	70	609	637	265	321	275	298
2018-09-23 18:00:00	147	150	30	57	301	583	169	153	245	268
2018-09-23 19:00:00	107	81	39	41	414	312	121	126	204	167
2018-09-23 20:00:00	123	163	42	37	237	335	111	196	190	192
2018-09-23 21:00:00	115	106	8	25	148	194	92	83	82	91
2018-09-23 22:00:00	77	16	16	16	137	129	53	45	71	58
2018-09-23 23:00:00	31	34	12	4	95	66	40	22	35	22
2018-09-24 00:00:00	14	12	8	1	47	30	11	13	11	5
2018-09-24 01:00:00	10	6	11	4	32	18	17	22	7	9
2018-09-24 02:00:00	0	2	11	9	22	10	1	4	5	3
2018-09-24 03:00:00	0	6	2	18	5	4	2	5	2	9
2018-09-24 04:00:00	20	21	3	17	24	21	9	19	3	8
2018-09-24 05:00:00	64	18	9	18	60	25	47	61	22	19
2018-09-24 06:00:00	46	73	8	14	62	69	48	45	103	45
2018-09-24 07:00:00	187	228	47	64	274	193	95	126	355	52
2018-09-24 08:00:00	228	515	100	51	388	328	395	402	400	186
2018-09-24 09:00:00	98	427	99	115	445	429	385	237	381	232
2018-09-24 10:00:00	181	317	163	170	519	462	328	384	504	246
2018-09-24 11:00:00	179	44	101	173	724	530	358	310	500	410
2018-09-24 12:00:00	158	234	129	150	529	596	421	329	560	340
2018-09-24 13:00:00	212	159	139	181	581	534	360	318	434	277
2018-09-24 14:00:00	212	266	135	188	620	710	299	392	519	391
2018-09-24 15:00:00	368	155	128	238	543	661	467	354	376	516
2018-09-24 16:00:00	199	201	142	200	640	578	399	377	429	676
2018-09-24 17:00:00	195	269	146	104	604	808	389	326	392	521
2018-09-24 18:00:00	135	53	82	106	642	480	283	237	445	370
2018-09-24 19:00:00	197	126	68	82	435	479	162	204	291	315
2018-09-24 20:00:00	143	236	24	48	254	399	154	203	176	232
2018-09-26 21:00:00	135	152	46	29	227	252	91	114	122	192
2018-09-26 22:00:00	92	120	51	23	192	182	99	85	97	112
2018-09-26 23:00:00	65	45	22	27	138	179	167	102	54	64
2018-09-27 00:00:00	9	57	26	21	92	116	76	54	21	23
2018-09-27 01:00:00	41	50	20	14	83	59	47	58	34	34
2018-09-27 02:00:00	12	22	9	23	90	37	41	30	9	41
2018-09-27 03:00:00	12	34	13	19	126	7	10	29	17	18
2018-09-27 04:00:00	5	20	5	29	54	18	13	10	15	23
2018-09-27 05:00:00	78	20	11	10	73	39	29	36	31	21
2018-09-27 06:00:00	81	100	14	11	97	97	79	36	95	72
2018-09-27 07:00:00	108	75	76	56	333	286	127	84	333	139
2018-09-27 08:00:00	112	39	123	86	425	454	258	253	381	244
2018-09-27 09:00:00	213	324	111	122	542	538	285	232	412	338
2018-09-27 10:00:00	288	415	153	194	657	544	372	271	509	346
2018-09-27 11:00:00	278	244	220	159	463	678	407	420	549	687
2018-09-27 12:00:00	207	265	219	250	787	659	562	341	467	533
2018-09-27 13:00:00	316	185	182	229	593	752	379	455	484	386
2018-09-27 14:00:00	248	181	162	252	590	727	366	525	444	519
2018-09-27 15:00:00	288	232	170	214	539	709	477	394	493	493
2018-09-27 16:00:00	212	129	219	143	615	619	386	320	454	607
2018-09-27 17:00:00	298	33	134	150	578	721	396	300	445	576
2018-09-27 18:00:00	207	136	156	140	455	558	218	334	439	498
2018-09-27 19:00:00	185	225	92	94	371	616	192	227	256	355
2018-09-27 20:00:00	209	155	58	94	451	500	208	249	254	288
2018-09-27 21:00:00	189	160	68	60	372	352	164	144	222	136
2018-09-27 22:00:00	104	67	54	34	188	335	129	105	139	123
2018-09-27 23:00:00	83	32	33	39	164	158	95	97	117	67
2018-09-28 00:00:00	47	22	40	42	112	107	63	105	45	59
2018-09-28 01:00:00	54	15	55	12	144	83	60	75	26	43
2018-09-28 02:00:00	21	6	23	24	115	44	36	91	33	36
2018-09-28 03:00:00	44	36	18	29	132	79	25	50	24	45
2018-09-28 04:00:00	24	25	15	14	43	29	30	44	7	44
2018-09-28 05:00:00	100	29	11	19	69	39	27	31	35	17
2018-09-28 06:00:00	70	87	34	25	127	131	96	70	117	107
2018-09-28 07:00:00	116	221	70	68	168	235	127	64	339	162
2018-09-28 08:00:00	161	147	98	114	307	313	251	226	386	201
2018-09-28 09:00:00	101	173	70	113	403	406	440	297	382	289
2018-09-28 10:00:00	164	36	187	180	575	474	400	453	523	360
2018-09-28 11:00:00	151	69	127	242	381	521	420	298	527	643
2018-09-28 12:00:00	135	180	130	197	505	467	410	396	464	569
2018-09-28 13:00:00	111	104	154	222	523	525	413	314	510	721
2018-09-28 14:00:00	132	189	155	218	566	542	384	390	444	650
2018-09-28 15:00:00	170	81	150	243	641	447	392	285	377	777
2018-09-28 16:00:00	180	176	101	166	641	600	436	333	463	680
2018-09-28 17:00:00	190	105	152	138	626	566	282	283	602	532
2018-09-28 18:00:00	265	68	104	138	514	602	331	273	318	420
2018-09-28 19:00:00	134	119	98	92	480	595	248	255	298	315
2018-09-28 20:00:00	237	197	74	74	567	554	220	275	305	327
2018-09-28 21:00:00	240	212	77	94	497	544	220	216	260	256
2018-09-28 22:00:00	144	219	142	73	438	540	287	281	291	261
2018-09-28 23:00:00	105	98	101	55	461	342	271	168	172	207
2018-09-29 00:00:00	89	69	109	65	312	250	213	315	153	118
2018-09-29 01:00:00	80	50	119	56	248	337	142	191	149	130
2018-09-29 02:00:00	73	22	76	51	225	216	128	137	83	98
2018-09-29 03:00:00	74	17	66	27	243	242	67	68	78	129
2018-09-29 04:00:00	53	36	71	48	253	185	81	94	34	105
2018-09-29 05:00:00	17	18	11	8	80	52	9	4	23	51
2018-09-29 06:00:00	21	39	4	3	31	45	37	19	17	20
2018-09-29 07:00:00	33	27	5	7	46	56	22	19	75	40
2018-09-29 08:00:00	23	11	26	44	108	118	45	37	119	105
2018-09-29 09:00:00	59	123	34	54	198	298	223	176	325	163
2018-09-29 10:00:00	129	207	76	95	315	505	312	235	340	322
2018-09-29 11:00:00	126	83	86	118	475	512	258	285	512	343
2018-09-29 12:00:00	178	216	121	126	612	575	324	351	410	574
2018-09-29 13:00:00	219	247	113	147	514	642	355	382	342	510
2018-09-29 14:00:00	225	271	108	129	612	555	346	321	382	574
2018-09-29 15:00:00	231	167	56	103	728	702	338	358	340	488
2018-09-29 16:00:00	286	377	154	118	736	803	467	366	317	396
2018-09-29 17:00:00	327	361	96	121	456	757	265	412	436	354
2018-09-29 18:00:00	273	484	124	105	548	581	208	302	253	475
2018-09-29 19:00:00	183	203	63	108	514	611	244	272	300	299
2018-09-29 20:00:00	123	200	103	105	461	588	230	153	206	208
2018-09-29 21:00:00	122	185	37	64	391	561	248	214	214	171
2018-09-29 22:00:00	118	173	126	79	376	365	256	196	390	198
2018-09-29 23:00:00	152	68	98	141	343	382	220	261	309	185
2018-09-30 00:00:00	95	77	117	150	468	352	189	421	191	164
2018-09-30 01:00:00	92	63	104	106	353	463	214	377	164	180
2018-09-30 02:00:00	81	93	141	90	332	420	154	151	80	264
2018-09-30 03:00:00	71	68	106	68	366	290	156	193	50	200
2018-09-30 04:00:00	78	70	146	118	388	361	214	89	37	289
2018-09-30 05:00:00	10	29	29	24	82	70	22	11	37	27
2018-09-30 06:00:00	57	10	6	4	56	26	23	26	18	13
2018-09-30 07:00:00	26	35	11	6	48	40	18	2	23	35
2018-09-30 08:00:00	118	94	7	16	82	67	21	8	32	88
2018-09-30 09:00:00	114	135	23	28	114	118	48	47	85	56
2018-09-30 10:00:00	148	224	15	35	203	209	80	63	198	93
2018-09-30 11:00:00	160	236	42	29	263	360	123	141	270	195
2018-09-30 12:00:00	149	92	53	94	420	432	186	208	354	255
2018-09-30 13:00:00	125	87	46	72	414	496	191	266	295	240
2018-09-30 14:00:00	207	178	69	70	414	568	178	230	307	476
2018-09-30 15:00:00	204	210	65	62	454	498	216	236	319	178
2018-09-30 16:00:00	253	289	102	63	556	646	438	266	267	306
2018-09-30 17:00:00	182	269	91	88	506	585	234	289	351	360
2018-09-30 18:00:00	212	108	55	71	367	473	205	168	214	261
2018-09-30 19:00:00	157	214	60	62	354	488	186	160	185	265
2018-09-30 20:00:00	189	134	47	36	259	457	116	126	239	236
2018-09-30 21:00:00	112	92	38	27	229	255	116	124	128	138
2018-09-30 22:00:00	48	50	36	13	141	130	105	50	103	79
2018-09-30 23:00:00	41	20	13	20	65	88	34	43	40	41
2018-10-01 00:00:00	31	17	17	8	60	39	29	30	30	17
2018-10-01 01:00:00	9	9	26	5	43	53	21	32	22	16
2018-10-01 02:00:00	16	2	13	8	53	8	18	15	3	13
2018-10-01 03:00:00	3	6	8	8	28	10	11	18	9	3
2018-10-01 04:00:00	0	18	10	25	36	36	16	64	20	26
2018-10-01 05:00:00	27	32	8	16	100	74	34	28	27	23
2018-10-01 06:00:00	72	107	13	16	167	137	111	73	104	83
2018-10-01 07:00:00	104	194	36	72	300	174	129	102	314	124
2018-10-01 08:00:00	150	203	130	113	262	267	228	177	486	188
2018-10-01 09:00:00	126	200	75	123	339	393	279	231	366	264
2018-10-01 10:00:00	194	179	93	245	463	540	374	293	527	396
2018-10-01 11:00:00	163	262	106	255	480	627	443	249	526	615
2018-10-01 12:00:00	186	227	161	222	585	627	443	373	442	437
2018-10-01 13:00:00	207	256	131	218	502	584	416	293	548	519
2018-10-01 14:00:00	186	142	170	222	441	609	372	297	512	541
2018-10-01 15:00:00	188	146	105	201	606	544	352	393	537	636
2018-10-01 16:00:00	328	137	185	155	618	596	314	343	412	689
2018-10-01 17:00:00	241	273	95	131	571	491	325	315	534	445
2018-10-01 18:00:00	194	234	92	114	428	502	300	285	269	385
2018-10-01 19:00:00	230	221	70	101	455	547	217	245	259	401
2018-10-01 20:00:00	207	180	31	76	413	484	98	185	183	325
2018-10-01 21:00:00	129	97	33	24	229	366	115	82	171	151
2018-10-01 22:00:00	85	57	19	15	158	184	62	45	84	64
2018-10-01 23:00:00	43	33	8	11	88	106	16	37	48	18
2018-10-02 00:00:00	24	14	11	9	76	82	29	24	22	5
2018-10-02 01:00:00	17	0	9	5	49	51	8	9	10	5
2018-10-02 02:00:00	0	2	14	6	26	21	17	4	6	9
2018-10-02 03:00:00	2	5	3	9	21	8	15	20	1	2
2018-10-02 04:00:00	12	10	7	9	33	7	17	31	13	15
2018-10-02 05:00:00	42	14	8	9	127	182	34	26	25	11
2018-10-02 06:00:00	55	125	11	23	155	126	74	54	112	120
2018-10-02 07:00:00	114	210	56	63	298	240	130	104	293	205
2018-10-02 08:00:00	123	335	113	94	223	391	251	179	433	276
2018-10-02 09:00:00	129	361	76	103	488	302	374	309	425	429
2018-10-02 10:00:00	244	131	141	185	533	493	512	337	392	473
2018-10-02 11:00:00	235	138	175	206	578	537	424	495	664	694
2018-10-02 12:00:00	265	177	175	176	517	459	405	356	462	570
2018-10-02 13:00:00	177	19	108	158	545	471	315	382	500	481
2018-10-02 14:00:00	115	219	123	225	474	515	349	261	454	554
2018-10-02 15:00:00	243	66	112	229	512	447	329	246	468	664
2018-10-02 16:00:00	213	118	123	187	462	690	345	229	534	437
2018-10-02 17:00:00	318	114	124	172	346	607	313	263	480	602
2018-10-02 18:00:00	317	55	93	112	411	652	265	241	325	453
2018-10-02 19:00:00	268	172	76	102	307	553	211	182	280	404
2018-10-02 20:00:00	190	182	79	78	301	470	210	121	147	283
2018-10-02 21:00:00	144	102	43	31	237	367	155	81	116	132
2018-10-02 22:00:00	96	71	34	42	122	225	74	25	100	55
2018-10-02 23:00:00	63	22	38	22	93	105	29	16	38	42
2018-10-03 00:00:00	13	13	11	8	56	58	27	21	41	28
2018-10-03 01:00:00	10	2	14	12	39	45	12	9	20	11
2018-10-03 02:00:00	0	4	6	6	29	32	7	6	15	9
2018-10-03 03:00:00	0	0	9	16	54	8	0	1	3	3
2018-10-03 04:00:00	21	6	14	9	32	15	42	27	6	12
2018-10-03 05:00:00	20	31	2	10	50	78	18	21	28	9
2018-10-03 06:00:00	77	119	12	20	114	159	46	46	93	77
2018-10-03 07:00:00	141	144	60	89	273	251	69	37	312	200
2018-10-03 08:00:00	106	281	74	99	316	362	193	115	376	231
2018-10-03 09:00:00	112	160	85	119	370	471	165	127	382	285
2018-10-03 10:00:00	87	241	67	178	488	494	252	202	472	385
2018-10-03 11:00:00	129	167	137	177	463	508	380	199	544	501
2018-10-03 12:00:00	189	187	98	203	344	630	417	238	485	477
2018-10-03 13:00:00	124	160	108	168	401	598	396	204	454	484
2018-10-03 14:00:00	220	167	128	193	492	622	321	290	542	515
2018-10-03 15:00:00	211	248	117	206	462	561	368	290	450	520
2018-10-03 16:00:00	269	195	188	190	445	689	382	285	619	764
2018-10-03 17:00:00	170	114	100	145	460	635	256	264	610	460
2018-10-03 18:00:00	268	141	136	133	398	617	370	243	446	490
2018-10-03 19:00:00	191	237	89	104	446	698	270	269	328	340
2018-10-03 20:00:00	189	229	62	65	387	644	176	224	158	332
2018-10-05 21:00:00	179	189	113	83	488	633	258	170	321	308
2018-10-05 22:00:00	166	188	108	104	525	529	180	204	204	259
2018-10-05 23:00:00	169	50	115	46	480	583	148	147	168	161
2018-10-06 00:00:00	113	41	79	81	273	444	101	161	156	132
2018-10-06 01:00:00	85	39	97	47	257	408	116	111	154	105
2018-10-06 02:00:00	85	27	62	100	284	315	68	83	68	59
2018-10-06 03:00:00	51	23	55	41	258	306	63	72	45	155
2018-10-06 04:00:00	33	12	43	52	214	194	71	86	34	115
2018-10-06 05:00:00	46	10	12	12	106	54	6	34	13	64
2018-10-06 06:00:00	40	23	1	4	65	67	25	16	30	9
2018-10-06 07:00:00	33	15	6	8	53	32	22	35	82	58
2018-10-06 08:00:00	45	89	16	31	119	67	53	12	103	100
2018-10-06 09:00:00	124	125	30	77	310	191	167	216	242	188
2018-10-06 10:00:00	185	302	54	127	420	375	325	216	387	273
2018-10-06 11:00:00	197	106	93	132	522	450	332	368	508	402
2018-10-06 12:00:00	174	329	100	158	552	542	414	370	536	370
2018-10-06 13:00:00	162	326	109	135	528	594	425	318	447	469
2018-10-06 14:00:00	197	367	121	145	522	553	346	329	491	425
2018-10-06 15:00:00	256	290	142	173	529	479	340	391	333	564
2018-10-06 16:00:00	301	102	118	190	399	730	494	431	351	422
2018-10-06 17:00:00	204	226	147	161	494	730	264	319	452	575
2018-10-06 18:00:00	228	221	139	146	354	707	268	238	301	471
2018-10-06 19:00:00	218	223	97	147	520	734	268	228	308	349
2018-10-06 20:00:00	192	215	65	84	464	637	205	205	283	356
2018-10-06 21:00:00	165	263	73	98	381	636	164	217	293	327
2018-10-06 22:00:00	113	154	102	151	509	577	181	173	356	264
2018-10-06 23:00:00	111	108	143	78	476	385	175	236	280	238
2018-10-07 00:00:00	90	101	80	148	436	477	167	219	253	209
2018-10-07 01:00:00	119	29	99	57	327	511	107	151	213	220
2018-10-07 02:00:00	61	42	81	108	434	330	90	117	66	181
2018-10-07 03:00:00	45	41	68	48	401	336	108	66	74	253
2018-10-07 04:00:00	82	37	103	42	371	325	108	97	49	330
2018-10-07 05:00:00	40	16	25	13	178	97	23	34	36	112
2018-10-07 06:00:00	22	30	3	3	45	22	14	16	30	13
2018-10-07 07:00:00	16	5	6	3	44	45	9	21	26	8
2018-10-07 08:00:00	38	28	3	8	61	44	21	16	53	65
